event,time,req_id,user_id,val1,val2
ARRIVAL,168456.435,19615,922,61.565,24379.252
ARRIVAL,168461.326,19616,2584,4.936,23580.755
ARRIVAL,168473.214,19617,2954,65.628,21318.056
ARRIVAL,168478.410,19618,2847,53.946,21203.347
ARRIVAL,168478.853,19619,2323,104.098,22204.502
ARRIVAL,168491.189,19620,1012,298.285,20924.449
ARRIVAL,168496.255,19621,2575,52.778,28166.516
ARRIVAL,168497.025,19622,413,28.600,28972.329
ARRIVAL,168503.553,19623,557,94.780,29694.228
TIMEOUT,168505.904,11087,864
ARRIVAL,168506.190,19624,1274,45.731,27103.692
TIMEOUT,168509.566,11133,1070
ARRIVAL,168519.109,19625,1183,56.742,26137.744
ARRIVAL,168530.698,19626,807,14.658,28504.997
TIMEOUT,168537.681,11205,2174
ARRIVAL,168539.341,19627,714,98.760,21223.213
ARRIVAL,168550.382,19628,1578,103.107,23550.717
ARRIVAL,168551.359,19629,2706,53.269,25264.641
ARRIVAL,168564.437,19630,649,48.129,27823.025
TIMEOUT,168571.425,11014,1017
ARRIVAL,168592.119,19631,1277,73.210,28571.865
ARRIVAL,168597.765,19632,1660,75.156,22041.707
TIMEOUT,168606.001,11138,1038
TIMEOUT,168614.813,11095,1758
TIMEOUT,168619.436,10551,2635
TIMEOUT,168629.254,11099,719
ARRIVAL,168642.050,19633,2078,36.359,29853.322
ARRIVAL,168652.714,19634,682,40.682,29438.703
ARRIVAL,168654.016,19635,2708,46.175,29764.400
TIMEOUT,168655.140,11210,1377
ARRIVAL,168664.235,19636,2101,34.001,23065.436
ARRIVAL,168669.109,19637,1530,20.190,27264.407
ARRIVAL,168669.202,19638,2643,61.577,24688.487
ARRIVAL,168669.409,19639,2704,10.697,27924.621
ARRIVAL,168670.209,19640,1782,74.612,22036.972
TIMEOUT,168675.250,11097,1514
TIMEOUT,168678.196,10512,239
ARRIVAL,168678.580,19641,2130,196.922,20020.429
ARRIVAL,168681.330,19642,129,75.186,23102.290
TIMEOUT,168683.659,11213,1813
TIMEOUT,168683.680,11063,199
TIMEOUT,168688.703,10519,2688
ARRIVAL,168688.889,19643,631,33.347,28960.492
TIMEOUT,168690.743,10996,1025
TIMEOUT,168693.918,11024,1420
ARRIVAL,168701.636,19644,341,74.545,22107.012
TIMEOUT,168701.704,10964,969
ARRIVAL,168702.187,19645,1862,19.837,28392.560
ARRIVAL,168707.236,19646,1033,12.549,20645.757
ARRIVAL,168709.028,19647,1122,205.225,20023.976
ARRIVAL,168716.656,19648,2606,28.657,23679.149
TIMEOUT,168721.271,10922,834
TIMEOUT,168722.533,11221,2821
TIMEOUT,168729.966,10778,2706
ARRIVAL,168730.680,19649,2067,0.521,28682.269
ARRIVAL,168730.985,19650,416,71.045,26943.819
ARRIVAL,168733.922,19651,1042,48.865,21222.152
ARRIVAL,168734.635,19652,2536,35.352,25715.949
TIMEOUT,168750.564,11023,2444
TIMEOUT,168764.276,10850,2215
ARRIVAL,168765.256,19653,869,125.304,22855.015
TIMEOUT,168771.586,11146,1493
ARRIVAL,168775.277,19654,750,131.346,22110.978
ARRIVAL,168784.913,19655,493,149.114,28560.959
TIMEOUT,168792.197,11185,2160
TIMEOUT,168800.588,11109,2249
TIMEOUT,168801.952,11072,2171
TIMEOUT,168808.150,11192,2520
TIMEOUT,168812.013,11227,798
ARRIVAL,168815.768,19656,1658,7.342,20823.983
ARRIVAL,168819.922,19657,145,11.581,25181.945
ARRIVAL,168838.542,19658,2481,83.333,21093.982
TIMEOUT,168840.241,11040,803
ARRIVAL,168842.587,19659,2953,20.985,20620.257
ARRIVAL,168846.156,19660,2726,109.132,21254.554
ARRIVAL,168848.036,19661,1750,177.763,23175.200
ARRIVAL,168853.779,19662,441,25.366,24819.751
ARRIVAL,168855.546,19663,2158,79.053,28043.368
TIMEOUT,168860.601,11191,1972
ARRIVAL,168868.924,19664,127,109.906,24130.744
ARRIVAL,168872.328,19665,1046,132.284,26299.725
ARRIVAL,168881.085,19666,1389,17.070,22606.880
ARRIVAL,168885.742,19667,2913,49.721,27594.251
ARRIVAL,168886.358,19668,2610,27.546,28812.569
TIMEOUT,168901.810,11116,210
TIMEOUT,168905.601,11157,2367
ARRIVAL,168907.035,19669,2380,20.127,26105.555
ARRIVAL,168911.811,19670,536,0.663,22364.627
ARRIVAL,168914.451,19671,2572,148.292,25562.973
TIMEOUT,168915.462,11196,2877
ARRIVAL,168916.996,19672,1593,34.107,20652.087
ARRIVAL,168938.369,19673,834,52.149,24302.712
TIMEOUT,168938.693,11197,2906
TIMEOUT,168943.196,10907,16
ARRIVAL,168945.796,19674,243,43.011,28333.121
TIMEOUT,168950.353,11113,1353
TIMEOUT,168964.550,11124,718
ARRIVAL,168965.745,19675,1511,37.853,23190.723
ARRIVAL,168966.554,19676,2372,11.253,23932.377
ARRIVAL,168967.555,19677,932,25.602,25453.226
ARRIVAL,168969.853,19678,375,83.637,24734.327
ARRIVAL,168978.382,19679,2868,66.209,28016.184
ARRIVAL,168981.808,19680,2630,12.889,22289.173
ARRIVAL,168983.537,19681,2903,9.031,27311.518
ARRIVAL,169003.816,19682,2099,13.724,20707.010
ARRIVAL,169004.608,19683,1315,93.702,27285.813
ARRIVAL,169017.838,19684,866,23.551,25237.678
ARRIVAL,169025.926,19685,656,14.712,23576.573
TIMEOUT,169030.650,10949,2950
TIMEOUT,169037.606,11082,890
ARRIVAL,169046.470,19686,2428,11.613,23961.833
TIMEOUT,169057.932,11013,34
TIMEOUT,169058.707,11094,1662
TIMEOUT,169062.756,10952,2608
TIMEOUT,169072.760,11134,717
ARRIVAL,169089.143,19687,2612,3.800,24496.144
TIMEOUT,169095.812,11048,2808
ARRIVAL,169102.598,19688,2747,4.251,27896.051
TIMEOUT,169103.372,11086,296
ARRIVAL,169105.520,19689,2616,182.717,28835.432
ARRIVAL,169108.518,19690,2846,63.117,29944.737
TIMEOUT,169112.694,11128,108
ARRIVAL,169114.917,19691,702,227.896,26444.853
ARRIVAL,169115.422,19692,2799,28.143,20725.484
TIMEOUT,169115.474,11055,2298
TIMEOUT,169118.581,10372,1768
TIMEOUT,169127.154,11204,1436
TIMEOUT,169132.217,10920,557
TIMEOUT,169134.222,10768,2439
TIMEOUT,169137.291,11018,1611
TIMEOUT,169137.772,11174,2606
TIMEOUT,169143.757,11176,1303
TIMEOUT,169145.414,10543,1716
TIMEOUT,169148.399,11052,2285
TIMEOUT,169150.560,10921,650
ARRIVAL,169166.303,19693,377,92.127,25971.587
ARRIVAL,169166.955,19694,953,83.504,26718.436
ARRIVAL,169167.243,19695,1243,19.174,21727.760
ARRIVAL,169173.800,19696,2973,56.127,28331.644
ARRIVAL,169181.893,19697,2499,35.279,29572.770
TIMEOUT,169188.250,11139,1856
TIMEOUT,169202.103,10760,2851
TIMEOUT,169207.685,11206,341
ARRIVAL,169233.130,19698,2368,170.538,22855.106
ARRIVAL,169233.760,19699,623,6.752,27612.098
ARRIVAL,169237.908,19700,2220,133.644,25021.927
ARRIVAL,169265.449,19701,2963,41.922,21922.342
TIMEOUT,169267.661,10957,2689
ARRIVAL,169268.509,19702,532,143.061,23893.484
TIMEOUT,169275.026,11220,2848
TIMEOUT,169275.767,10895,581
TIMEOUT,169279.839,11019,1740
TIMEOUT,169290.215,11216,143
TIMEOUT,169296.338,10847,2338
ARRIVAL,169300.729,19703,1276,250.027,29895.110
ARRIVAL,169314.666,19704,1329,54.870,23996.506
TIMEOUT,169331.861,11219,2296
ARRIVAL,169331.864,19705,1111,10.137,27376.819
ARRIVAL,169332.511,19706,1218,28.864,28684.173
ARRIVAL,169382.433,19707,2188,5.654,20349.660
ARRIVAL,169390.026,19708,1613,51.667,24289.018
ARRIVAL,169392.228,19709,367,29.747,22226.304
TIMEOUT,169402.557,10929,2976
ARRIVAL,169403.033,19710,648,239.721,22332.628
ARRIVAL,169406.509,19711,2346,37.467,27376.320
ARRIVAL,169408.376,19712,2210,31.048,28127.843
ARRIVAL,169410.742,19713,2651,36.724,21224.432
ARRIVAL,169420.358,19714,2781,11.818,27496.743
TIMEOUT,169424.673,11111,2092
ARRIVAL,169434.811,19715,917,171.428,20203.633
ARRIVAL,169435.610,19716,2399,38.651,25410.500
TIMEOUT,169448.353,10348,216
ARRIVAL,169450.705,19717,15,36.619,25866.997
ARRIVAL,169452.943,19718,1,6.019,27414.676
TIMEOUT,169457.350,11039,2218
TIMEOUT,169464.410,11114,852
TIMEOUT,169465.881,10872,712
TIMEOUT,169468.577,11269,1382
TIMEOUT,169482.764,11270,2430
TIMEOUT,169483.838,11073,771
ARRIVAL,169484.882,19719,506,75.307,28834.305
ARRIVAL,169490.722,19720,577,70.242,29666.436
ARRIVAL,169500.964,19721,276,8.249,22243.272
ARRIVAL,169500.981,19722,2120,5.830,28466.875
ARRIVAL,169506.419,19723,1159,39.771,27414.934
TIMEOUT,169507.245,10945,2433
ARRIVAL,169510.186,19724,514,14.777,25447.460
ARRIVAL,169513.731,19725,1905,17.873,24060.827
TIMEOUT,169538.028,11237,2266
ARRIVAL,169542.553,19726,2501,18.160,20018.637
ARRIVAL,169545.626,19727,1576,23.223,29811.917
TIMEOUT,169570.077,11088,410
ARRIVAL,169570.654,19728,2723,58.851,22529.479
TIMEOUT,169572.866,11079,2725
ARRIVAL,169574.633,19729,1635,10.351,23308.801
ARRIVAL,169577.488,19730,264,87.288,24636.326
TIMEOUT,169585.480,11239,346
TIMEOUT,169592.905,10950,217
ARRIVAL,169600.514,19731,1924,95.584,25080.248
ARRIVAL,169601.189,19732,2670,48.422,28455.958
TIMEOUT,169603.075,11041,843
ARRIVAL,169608.894,19733,1141,86.836,28101.937
TIMEOUT,169613.947,10985,869
TIMEOUT,169615.033,11166,2994
TIMEOUT,169622.165,10870,277
ARRIVAL,169635.514,19734,2490,121.539,24397.523
ARRIVAL,169654.089,19735,2014,40.659,27730.561
TIMEOUT,169657.902,11170,850
ARRIVAL,169660.512,19736,1779,127.750,29581.157
ARRIVAL,169671.113,19737,1054,2.077,23817.367
TIMEOUT,169679.014,11096,2659
ARRIVAL,169692.248,19738,456,57.852,27158.243
ARRIVAL,169712.761,19739,2238,78.972,26451.350
ARRIVAL,169720.993,19740,1509,29.518,25905.605
TIMEOUT,169725.110,11017,1554
TIMEOUT,169726.002,10648,2831
ARRIVAL,169738.858,19741,2999,58.878,29091.278
TIMEOUT,169754.286,11247,2295
TIMEOUT,169755.373,11297,162
TIMEOUT,169756.192,10840,329
ARRIVAL,169756.541,19742,2492,20.818,25667.522
TIMEOUT,169756.885,11296,2402
ARRIVAL,169761.349,19743,2883,10.705,23604.177
ARRIVAL,169769.967,19744,1837,20.585,29460.435
TIMEOUT,169779.083,11243,2892
TIMEOUT,169783.834,10986,986
ARRIVAL,169789.697,19745,1587,33.063,24235.495
ARRIVAL,169802.985,19746,1664,125.707,21709.922
ARRIVAL,169803.277,19747,793,90.919,27653.157
ARRIVAL,169812.949,19748,2189,2.388,24735.294
TIMEOUT,169820.260,11298,1721
ARRIVAL,169826.695,19749,1034,135.914,28755.613
ARRIVAL,169851.053,19750,1303,37.465,25889.703
TIMEOUT,169852.205,10842,656
ARRIVAL,169862.220,19751,1142,26.687,26196.172
TIMEOUT,169863.412,11258,2383
ARRIVAL,169878.397,19752,2433,114.743,23422.190
TIMEOUT,169884.651,11071,2541
ARRIVAL,169885.772,19753,2347,104.445,28766.959
ARRIVAL,169886.665,19754,2667,31.096,29913.855
TIMEOUT,169891.249,11252,1636
ARRIVAL,169891.792,19755,2766,69.097,27391.829
ARRIVAL,169899.093,19756,2957,18.618,26066.227
ARRIVAL,169899.298,19757,76,14.889,28373.674
ARRIVAL,169901.983,19758,2580,1.763,21508.516
TIMEOUT,169903.367,10550,1041
ARRIVAL,169912.089,19759,924,70.620,23022.459
ARRIVAL,169914.908,19760,415,119.309,23221.610
ARRIVAL,169918.146,19761,1507,68.886,23624.172
ARRIVAL,169921.934,19762,882,32.850,22071.166
ARRIVAL,169937.367,19763,785,38.566,26998.460
ARRIVAL,169942.811,19764,2918,11.089,22284.290
TIMEOUT,169952.924,11267,1387
ARRIVAL,169953.613,19765,462,32.603,26987.620
TIMEOUT,169955.375,11155,2189
TIMEOUT,169956.507,10783,896
TIMEOUT,169959.139,11193,1948
TIMEOUT,169969.765,11144,310
ARRIVAL,169971.727,19766,2926,101.674,21475.749
ARRIVAL,169977.262,19767,559,16.628,28210.640
TIMEOUT,169978.716,11264,2855
ARRIVAL,169980.341,19768,969,65.706,25804.124
ARRIVAL,169984.483,19769,2212,117.656,21599.759
ARRIVAL,169986.343,19770,1962,59.513,21030.314
ARRIVAL,170003.196,19771,250,12.686,22774.076
TIMEOUT,170003.785,11228,610
ARRIVAL,170022.731,19772,143,1.709,29555.427
TIMEOUT,170025.614,11308,795
ARRIVAL,170037.556,19773,2816,96.008,25138.828
TIMEOUT,170042.218,11198,2815
ARRIVAL,170045.039,19774,1301,29.076,24045.786
ARRIVAL,170049.385,19775,2180,3.432,21631.380
ARRIVAL,170051.797,19776,781,42.830,28756.203
ARRIVAL,170055.434,19777,361,46.586,27213.393
TIMEOUT,170068.653,11121,2157
TIMEOUT,170079.329,11313,603
ARRIVAL,170081.526,19778,2,5.451,27573.049
TIMEOUT,170083.076,11317,1913
ARRIVAL,170084.470,19779,4,45.288,27665.483
TIMEOUT,170101.666,11200,1545
TIMEOUT,170104.871,11316,269
ARRIVAL,170106.531,19780,2718,175.927,24554.019
TIMEOUT,170106.858,11201,301
ARRIVAL,170124.090,19781,1452,67.846,25368.973
TIMEOUT,170127.973,10779,922
TIMEOUT,170134.578,11043,1697
TIMEOUT,170135.009,10636,2473
TIMEOUT,170137.582,11272,2960
ARRIVAL,170138.474,19782,1741,59.857,24896.673
TIMEOUT,170140.638,10490,2598
TIMEOUT,170142.379,10936,1823
ARRIVAL,170142.433,19783,710,50.648,22989.338
ARRIVAL,170153.436,19784,2925,21.293,27758.924
ARRIVAL,170156.026,19785,582,8.870,24647.925
TIMEOUT,170159.914,11234,1357
ARRIVAL,170160.086,19786,1477,21.255,20800.501
ARRIVAL,170177.206,19787,876,104.266,21529.009
ARRIVAL,170178.713,19788,157,14.144,23588.274
TIMEOUT,170187.014,11004,299
TIMEOUT,170192.969,11169,2908
ARRIVAL,170196.373,19789,2440,9.574,25028.458
TIMEOUT,170204.931,11161,1968
TIMEOUT,170215.435,11279,2601
ARRIVAL,170215.624,19790,2177,83.556,24916.944
ARRIVAL,170218.698,19791,1939,41.149,21456.089
TIMEOUT,170221.936,11281,556
TIMEOUT,170234.809,11081,2740
ARRIVAL,170245.685,19792,502,68.052,21077.432
ARRIVAL,170247.337,19793,961,0.486,23713.070
ARRIVAL,170250.009,19794,2962,217.171,24301.189
ARRIVAL,170259.733,19795,1768,64.849,20791.738
ARRIVAL,170282.190,19796,1897,97.016,25440.521
TIMEOUT,170282.789,11286,2546
TIMEOUT,170295.511,11293,2524
TIMEOUT,170302.288,11283,433
TIMEOUT,170307.769,11284,1191
ARRIVAL,170315.627,19797,2406,58.092,23736.777
ARRIVAL,170321.524,19798,1538,46.988,21323.483
ARRIVAL,170324.531,19799,899,107.963,23879.359
TIMEOUT,170341.487,11331,421
ARRIVAL,170346.063,19800,1124,362.537,26210.343
TIMEOUT,170348.743,11141,2620
TIMEOUT,170350.421,11136,95
ARRIVAL,170354.029,19801,1281,51.413,28071.246
ARRIVAL,170372.079,19802,2537,21.626,20310.677
ARRIVAL,170379.818,19803,711,8.418,24129.898
TIMEOUT,170382.046,11334,2022
TIMEOUT,170384.044,11214,1427
ARRIVAL,170413.217,19804,2195,33.770,24575.608
TIMEOUT,170416.590,11299,2565
TIMEOUT,170430.843,11218,2921
ARRIVAL,170431.552,19805,1569,123.981,21605.404
ARRIVAL,170439.585,19806,1798,8.336,21280.158
ARRIVAL,170441.636,19807,2929,110.659,22506.613
ARRIVAL,170443.138,19808,905,68.967,21750.406
ARRIVAL,170444.062,19809,2818,51.672,21525.266
ARRIVAL,170445.435,19810,2062,96.103,29721.890
ARRIVAL,170473.911,19811,1803,8.797,26392.900
ARRIVAL,170481.826,19812,1241,63.570,28397.485
TIMEOUT,170485.990,10966,1208
TIMEOUT,170494.532,10659,2279
ARRIVAL,170496.910,19813,743,28.359,26964.494
ARRIVAL,170500.549,19814,1845,42.784,25006.492
ARRIVAL,170501.596,19815,158,72.090,20133.625
ARRIVAL,170506.292,19816,2773,18.709,20532.040
ARRIVAL,170507.748,19817,1149,2.203,29726.499
TIMEOUT,170520.608,11101,60
ARRIVAL,170521.416,19818,1999,44.548,22653.715
ARRIVAL,170525.340,19819,2512,6.299,25843.504
TIMEOUT,170542.067,11225,2404
ARRIVAL,170544.256,19820,2530,88.086,24930.520
TIMEOUT,170548.815,11347,782
TIMEOUT,170551.698,11260,324
TIMEOUT,170557.715,11346,2490
TIMEOUT,170565.941,10471,1680
TIMEOUT,170567.725,11266,939
ARRIVAL,170571.285,19821,2750,95.096,24701.472
ARRIVAL,170574.863,19822,1331,68.461,27310.816
ARRIVAL,170578.609,19823,780,20.431,26140.245
ARRIVAL,170581.654,19824,687,2.758,27823.511
ARRIVAL,170583.760,19825,2573,10.417,22127.732
ARRIVAL,170588.946,19826,1397,113.311,21250.936
ARRIVAL,170592.525,19827,2989,29.071,23086.194
TIMEOUT,170602.749,11183,2580
ARRIVAL,170605.771,19828,1410,22.693,27253.571
TIMEOUT,170609.032,10494,27
ARRIVAL,170621.881,19829,2354,88.456,21536.785
ARRIVAL,170623.104,19830,84,51.782,29147.653
ARRIVAL,170629.580,19831,2301,112.118,27265.186
TIMEOUT,170636.223,11106,1317
ARRIVAL,170639.781,19832,1041,90.303,25554.813
ARRIVAL,170641.319,19833,2877,129.973,23422.063
ARRIVAL,170647.970,19834,868,71.050,20771.856
ARRIVAL,170648.855,19835,205,67.895,20397.544
TIMEOUT,170650.884,11314,1973
ARRIVAL,170658.935,19836,270,52.312,25504.607
TIMEOUT,170662.072,11149,2539
ARRIVAL,170662.971,19837,2095,112.441,27555.092
ARRIVAL,170674.219,19838,1819,68.606,22025.251
TIMEOUT,170676.635,11354,2247
ARRIVAL,170681.066,19839,1466,51.554,28489.559
TIMEOUT,170681.238,11355,1414
ARRIVAL,170685.676,19840,2657,18.549,24196.204
TIMEOUT,170699.006,11235,1141
TIMEOUT,170701.340,10969,1301
ARRIVAL,170706.393,19841,130,78.228,27788.319
ARRIVAL,170707.651,19842,1812,0.328,27567.840
ARRIVAL,170709.598,19843,1026,35.156,29107.940
ARRIVAL,170713.553,19844,1257,193.964,23323.131
ARRIVAL,170725.084,19845,1719,4.228,25959.373
ARRIVAL,170730.008,19846,1959,354.090,21312.860
ARRIVAL,170756.229,19847,778,34.149,22851.433
ARRIVAL,170756.358,19848,2275,152.968,21508.429
TIMEOUT,170767.126,10703,2264
TIMEOUT,170767.919,11126,709
ARRIVAL,170768.278,19849,1035,51.235,28721.227
ARRIVAL,170773.621,19850,1938,100.031,26047.515
ARRIVAL,170776.974,19851,1440,33.170,23178.531
TIMEOUT,170789.490,11049,2971
ARRIVAL,170792.287,19852,1044,88.702,21863.143
ARRIVAL,170799.346,19853,719,14.517,20396.624
ARRIVAL,170801.398,19854,887,14.317,26960.733
ARRIVAL,170812.545,19855,2160,2.577,23409.354
TIMEOUT,170812.774,11129,175
ARRIVAL,170818.652,19856,2150,92.612,29336.895
ARRIVAL,170818.935,19857,1191,99.173,27488.874
ARRIVAL,170825.051,19858,467,40.762,24326.812
ARRIVAL,170833.021,19859,1528,13.129,27653.958
ARRIVAL,170835.698,19860,2356,86.654,24858.296
TIMEOUT,170837.742,11369,1832
ARRIVAL,170845.862,19861,2092,22.056,21192.674
ARRIVAL,170850.176,19862,2276,102.546,29011.246
ARRIVAL,170854.706,19863,805,120.443,23765.882
ARRIVAL,170860.974,19864,480,116.028,24210.876
ARRIVAL,170868.101,19865,2510,9.491,22248.709
ARRIVAL,170872.420,19866,2005,24.452,26269.036
ARRIVAL,170873.985,19867,436,57.531,22700.590
ARRIVAL,170881.876,19868,734,69.789,24994.134
TIMEOUT,170882.756,11047,251
ARRIVAL,170884.672,19869,2539,127.445,27525.619
ARRIVAL,170894.929,19870,1633,20.070,27387.791
ARRIVAL,170902.241,19871,1559,3.996,25864.352
ARRIVAL,170906.244,19872,1021,52.542,23318.289
ARRIVAL,170909.107,19873,865,4.784,26889.520
TIMEOUT,170916.082,11373,638
ARRIVAL,170917.622,19874,1588,37.970,26754.042
TIMEOUT,170925.517,11167,2600
ARRIVAL,170935.337,19875,1208,252.895,29209.663
TIMEOUT,170939.706,11287,1411
TIMEOUT,170949.304,11064,243
ARRIVAL,170951.743,19876,892,77.487,29549.746
TIMEOUT,170959.955,11294,1772
ARRIVAL,170961.553,19877,1158,274.953,28965.678
TIMEOUT,170966.153,11330,2720
ARRIVAL,170971.830,19878,2479,32.945,20038.965
ARRIVAL,170980.282,19879,1080,102.691,24108.942
ARRIVAL,170980.967,19880,697,68.916,22816.393
ARRIVAL,170989.699,19881,176,126.529,25134.646
ARRIVAL,170990.996,19882,622,5.188,27208.543
TIMEOUT,171007.745,11179,1646
ARRIVAL,171008.855,19883,1914,46.367,28953.766
TIMEOUT,171012.794,11173,1686
TIMEOUT,171013.620,10741,815
TIMEOUT,171014.567,11246,674
TIMEOUT,171017.128,11380,1026
ARRIVAL,171017.940,19884,2175,23.665,28840.364
ARRIVAL,171020.718,19885,262,84.540,26216.742
TIMEOUT,171021.031,11254,2934
ARRIVAL,171024.206,19886,1983,115.139,29037.540
ARRIVAL,171024.621,19887,2842,127.614,22295.031
TIMEOUT,171032.132,11256,1542
ARRIVAL,171033.158,19888,2441,3.416,23057.133
ARRIVAL,171037.026,19889,2435,68.280,21446.306
ARRIVAL,171048.928,19890,2132,47.030,24825.867
TIMEOUT,171054.546,11302,2636
TIMEOUT,171054.877,11209,1032
ARRIVAL,171059.230,19891,1451,96.494,29060.858
TIMEOUT,171068.622,11381,2431
TIMEOUT,171085.171,11250,2581
ARRIVAL,171094.139,19892,738,31.689,27812.615
ARRIVAL,171098.405,19893,2763,235.080,25093.963
ARRIVAL,171098.693,19894,1339,29.355,28172.291
TIMEOUT,171101.893,11341,2768
TIMEOUT,171128.434,11384,2063
ARRIVAL,171134.304,19895,378,32.540,26751.083
TIMEOUT,171141.187,11265,2024
ARRIVAL,171147.560,19896,2171,31.605,27471.643
TIMEOUT,171149.418,10685,720
ARRIVAL,171155.418,19897,1390,8.457,28388.930
TIMEOUT,171162.300,10344,1684
ARRIVAL,171163.902,19898,2686,92.199,26435.916
ARRIVAL,171171.185,19899,353,32.825,25251.038
TIMEOUT,171176.365,11184,2744
TIMEOUT,171179.316,11345,2527
TIMEOUT,171188.722,11268,2512
TIMEOUT,171190.550,11230,2858
ARRIVAL,171195.120,19900,2876,4.974,22477.312
ARRIVAL,171210.937,19901,2571,136.324,22156.560
ARRIVAL,171224.154,19902,2961,17.489,27779.736
ARRIVAL,171225.877,19903,1015,25.651,24044.554
ARRIVAL,171232.260,19904,859,12.930,23057.438
ARRIVAL,171233.021,19905,674,46.694,27111.192
ARRIVAL,171237.142,19906,1194,41.777,29946.494
TIMEOUT,171239.177,11232,981
TIMEOUT,171245.399,11393,101
ARRIVAL,171261.309,19907,818,4.492,29399.145
TIMEOUT,171264.181,11160,2904
ARRIVAL,171264.714,19908,1135,16.314,23019.247
ARRIVAL,171265.615,19909,993,13.350,23802.878
ARRIVAL,171267.906,19910,59,73.666,25700.510
ARRIVAL,171271.215,19911,1976,147.256,26679.568
TIMEOUT,171279.251,11352,794
ARRIVAL,171282.839,19912,1163,34.200,20515.267
ARRIVAL,171294.366,19913,2378,0.104,21549.447
TIMEOUT,171296.051,11194,1563
TIMEOUT,171309.054,11195,1993
TIMEOUT,171310.892,11357,1598
ARRIVAL,171335.190,19914,1164,91.199,27719.958
ARRIVAL,171335.859,19915,2317,47.709,22312.566
ARRIVAL,171342.540,19916,190,46.374,29427.980
TIMEOUT,171344.843,11361,2515
ARRIVAL,171345.172,19917,2928,48.382,20653.548
ARRIVAL,171346.965,19918,2907,109.846,26664.816
TIMEOUT,171353.714,10745,1650
TIMEOUT,171365.536,11011,1779
TIMEOUT,171390.543,10393,796
TIMEOUT,171414.635,11365,2975
ARRIVAL,171420.431,19919,2169,30.555,24217.139
TIMEOUT,171420.993,11368,159
ARRIVAL,171422.522,19920,173,56.781,28071.820
ARRIVAL,171425.375,19921,986,48.698,26080.758
TIMEOUT,171425.928,11402,55
ARRIVAL,171439.665,19922,2669,181.485,25958.419
TIMEOUT,171442.950,11092,923
TIMEOUT,171460.500,10988,905
TIMEOUT,171472.173,10709,1566
TIMEOUT,171473.032,11242,1549
ARRIVAL,171473.760,19923,2066,67.441,29701.511
ARRIVAL,171474.062,19924,1595,122.734,26343.960
TIMEOUT,171476.121,10944,2424
ARRIVAL,171476.399,19925,246,106.951,23690.654
TIMEOUT,171477.294,11404,2446
ARRIVAL,171489.608,19926,2879,37.797,25665.637
TIMEOUT,171492.364,11405,1468
TIMEOUT,171497.138,10905,1701
ARRIVAL,171510.887,19927,1632,3.909,29928.943
ARRIVAL,171532.472,19928,2746,5.409,25254.098
TIMEOUT,171534.500,10408,2957
ARRIVAL,171540.298,19929,242,45.049,23430.341
TIMEOUT,171546.515,11288,882
ARRIVAL,171554.454,19930,1508,17.017,23741.192
TIMEOUT,171561.877,11211,344
TIMEOUT,171564.019,10877,1785
ARRIVAL,171564.432,19931,278,53.707,23199.994
TIMEOUT,171568.777,11377,535
ARRIVAL,171570.198,19932,199,5.060,20183.875
ARRIVAL,171571.640,19933,2181,23.905,26276.248
TIMEOUT,171580.608,11375,601
ARRIVAL,171580.849,19934,1895,38.855,21901.031
ARRIVAL,171586.607,19935,2705,16.614,29640.933
TIMEOUT,171594.513,11178,811
ARRIVAL,171606.349,19936,277,46.728,28758.019
ARRIVAL,171606.822,19937,2329,51.272,23435.024
ARRIVAL,171609.274,19938,1603,182.738,27476.980
ARRIVAL,171614.644,19939,1412,43.314,21635.633
TIMEOUT,171618.252,11416,287
TIMEOUT,171619.831,11217,1094
ARRIVAL,171643.875,19940,2591,3.265,26317.539
TIMEOUT,171644.763,11255,66
TIMEOUT,171652.408,11248,884
